idCity,name,uf,idState
1,Abadia de Goiás,GO,8
2,Abadia dos Dourados,MG,12
3,Abadiânia,GO,8
4,Abaeté,MG,12
5,Abaetetuba,PA,13
6,Abaiara,CE,5
7,Abaíra,BA,4
8,Abaré,BA,4
9,Abatiá,PR,18
10,Abdon Batista,SC,25
11,Abel Figueiredo,PA,13
12,Abelardo Luz,SC,25
13,Abre Campo,MG,12
14,Abreu e Lima,PE,16
15,Abreulândia,TO,26
16,Acaiaca,MG,12
17,Açailândia,MA,9
18,Acajutiba,BA,4
19,Acará,PA,13
20,Acarape,CE,5
21,Acaraú,CE,5
22,Acari,RN,21
23,Acauã,PI,17
24,Aceguá,RS,23
25,Acopiara,CE,5
26,Acorizal,MT,13
27,Acrelândia,AC,1
28,Acreúna,GO,8
29,Açu,RN,21
30,Açucena,MG,12
31,Adamantina,SP,26
32,Adelândia,GO,8
33,Adolfo,SP,26
34,Adrianópolis,PR,18
35,Adustina,BA,4
36,Afogados da Ingazeira,PE,16
37,Afonso Bezerra,RN,21
38,Afonso Cláudio,ES,7
39,Afonso Cunha,MA,9
40,Afrânio,PE,16
41,Afuá,PA,13
42,Agrestina,PE,16
43,Agricolândia,PI,17
44,Agrolândia,SC,25
45,Agronômica,SC,25
46,Água Azul do Norte,PA,13
47,Água Boa,MG,12
48,Água Boa,MT,13
49,Água Branca,PI,17
50,Água Branca,PB,16
51,Água Branca,AL,1
52,Água Clara,MS,13
53,Água Comprida,MG,12
54,Água Doce,SC,25
55,Água Doce do Maranhão,MA,9
56,Água Doce do Norte,ES,7
57,Água Fria,BA,4
58,Água Fria de Goiás,GO,8
59,Água Limpa,GO,8
60,Água Nova,RN,21
61,Água Preta,PE,16
62,Água Santa,RS,23
63,Aguaí,SP,26
64,Aguanil,MG,12
65,Águas Belas,PE,16
66,Águas da Prata,SP,26
67,Águas de Chapecó,SC,25
68,Águas de Lindóia,SP,26
69,Águas de Santa Bárbara,SP,26
70,Águas de São Pedro,SP,26
71,Águas Formosas,MG,12
72,Águas Frias,SC,25
73,Águas Lindas de Goiás,GO,8
74,Águas Mornas,SC,25
75,Águas Vermelhas,MG,12
76,Agudo,RS,23
77,Agudos,SP,26
78,Agudos do Sul,PR,18
79,Águia Branca,ES,7
80,Aguiar,PB,16
81,Aguiarnópolis,TO,26
82,Aimorés,MG,12
83,Aiquara,BA,4
84,Aiuaba,CE,5
85,Aiuruoca,MG,12
86,Ajuricaba,RS,23
87,Alagoa,MG,12
88,Alagoa Grande,PB,16
89,Alagoa Nova,PB,16
90,Alagoinha,PB,16
91,Alagoinha,PE,16
92,Alagoinha do Piauí,PI,17
93,Alagoinhas,BA,4
94,Alambari,SP,26
95,Albertina,MG,12
96,Alcântara,MA,9
97,Alcântaras,CE,5
98,Alcantil,PB,16
99,Alcinópolis,MS,13
100,Alcobaça,BA,4
101,Aldeias Altas,MA,9
102,Alecrim,RS,23
103,Alegre,ES,7
104,Alegrete,RS,23
105,Alegrete do Piauí,PI,17
106,Alegria,RS,23
107,Além Paraíba,MG,12
108,Alenquer,PA,13
109,Alexandria,RN,21
110,Alexânia,GO,8
111,Alfenas,MG,12
112,Alfredo Chaves,ES,7
113,Alfredo Marcondes,SP,26
114,Alfredo Vasconcelos,MG,12
115,Alfredo Wagner,SC,25
116,Algodão de Jandaíra,PB,16
117,Alhandra,PB,16
118,Aliança,PE,16
119,Aliança do Tocantins,TO,26
120,Almadina,BA,4
121,Almas,TO,26
122,Almeirim,PA,13
123,Almenara,MG,12
124,Almino Afonso,RN,21
125,Almirante Tamandaré,PR,18
126,Almirante Tamandaré do Sul,RS,23
127,Aloândia,GO,8
128,Alpercata,MG,12
129,Alpestre,RS,23
130,Alpinópolis,MG,12
131,Alta Floresta,MT,13
132,Alta Floresta D'Oeste,RO,21
133,Altair,SP,26
134,Altamira,PA,13
135,Altamira do Maranhão,MA,9
136,Altamira do Paraná,PR,18
137,Altaneira,CE,5
138,Alterosa,MG,12
139,Altinho,PE,16
140,Altinópolis,SP,26
141,Alto Alegre,RR,23
142,Alto Alegre,SP,26
143,Alto Alegre,RS,23
144,Alto Alegre do Maranhão,MA,9
145,Alto Alegre do Pindaré,MA,9
146,Alto Alegre dos Parecis,RO,21
147,Alto Araguaia,MT,13
148,Alto Bela Vista,SC,25
149,Alto Boa Vista,MT,13
150,Alto Caparaó,MG,12
151,Alto do Rodrigues,RN,21
152,Alto Feliz,RS,23
153,Alto Garças,MT,13
154,Alto Horizonte,GO,8
155,Alto Jequitibá,MG,12
156,Alto Longá,PI,17
157,Alto Paraguai,MT,13
158,Alto Paraíso,RO,21
159,Alto Paraíso,PR,18
160,Alto Paraíso de Goiás,GO,8
161,Alto Paraná,PR,18
162,Alto Parnaíba,MA,9
163,Alto Piquiri,PR,18
164,Alto Rio Doce,MG,12
165,Alto Rio Novo,ES,7
166,Alto Santo,CE,5
167,Alto Taquari,MT,13
168,Altônia,PR,18
169,Altos,PI,17
170,Alumínio,SP,26
171,Alvarães,AM,2
172,Alvarenga,MG,12
173,Álvares Florence,SP,26
174,Álvares Machado,SP,26
175,Álvaro de Carvalho,SP,26
176,Alvinlândia,SP,26
177,Alvinópolis,MG,12
178,Alvorada,TO,26
179,Alvorada,RS,23
180,Alvorada D'Oeste,RO,21
181,Alvorada de Minas,MG,12
182,Alvorada do Gurguéia,PI,17
183,Alvorada do Norte,GO,8
184,Alvorada do Sul,PR,18
185,Amajari,RR,23
186,Amambai,MS,13
187,Amapá,AP,4
188,Amapá do Maranhão,MA,9
189,Amaporã,PR,18
190,Amaraji,PE,16
191,Amaral Ferrador,RS,23
192,Amaralina,GO,8
193,Amarante,PI,17
194,Amarante do Maranhão,MA,9
195,Amargosa,BA,4
196,Amaturá,AM,2
197,Amélia Rodrigues,BA,4
198,América Dourada,BA,4
199,Americana,SP,26
200,Americano do Brasil,GO,8
201,Américo Brasiliense,SP,26
202,Américo de Campos,SP,26
203,Ametista do Sul,RS,23
204,Amontada,CE,5
205,Amorinópolis,GO,8
206,Amparo,PB,16
207,Amparo,SP,26
208,Amparo do São Francisco,SE,25
209,Amparo do Serra,MG,12
210,Ampére,PR,18
211,Anadia,AL,1
212,Anagé,BA,4
213,Anahy,PR,18
214,Anajás,PA,13
215,Anajatuba,MA,9
216,Analândia,SP,26
217,Anamã,AM,2
218,Ananás,TO,26
219,Ananindeua,PA,13
220,Anápolis,GO,8
221,Anapu,PA,13
222,Anapurus,MA,9
223,Anastácio,MS,13
224,Anaurilândia,MS,13
225,Anchieta,ES,7
226,Anchieta,SC,25
227,Andaraí,BA,4
228,Andirá,PR,18
229,Andorinha,BA,4
230,Andradas,MG,12
231,Andradina,SP,26
232,André da Rocha,RS,23
233,Andrelândia,MG,12
234,Angatuba,SP,26
235,Angelândia,MG,12
236,Angélica,MS,13
237,Angelim,PE,16
238,Angelina,SC,25
239,Angical,BA,4
240,Angical do Piauí,PI,17
241,Angico,TO,26
242,Angicos,RN,21
243,Angra dos Reis,RJ,21
244,Anguera,BA,4
245,Ângulo,PR,18
246,Anhanguera,GO,8
247,Anhembi,SP,26
248,Anhumas,SP,26
249,Anicuns,GO,8
250,Anísio de Abreu,PI,17
251,Anita Garibaldi,SC,25
252,Anitápolis,SC,25
253,Anori,AM,2
254,Anta Gorda,RS,23
255,Antas,BA,4
256,Antonina,PR,18
257,Antonina do Norte,CE,5
258,Antônio Almeida,PI,17
259,Antônio Cardoso,BA,4
260,Antônio Carlos,MG,12
261,Antônio Carlos,SC,25
262,Antônio Dias,MG,12
263,Antônio Gonçalves,BA,4
264,Antônio João,MS,13
265,Antônio Martins,RN,21
266,Antônio Olinto,PR,18
267,Antônio Prado,RS,23
268,Antônio Prado de Minas,MG,12
269,Aparecida,PB,16
270,Aparecida,SP,26
271,Aparecida d'Oeste,SP,26
272,Aparecida de Goiânia,GO,8
273,Aparecida do Rio Doce,GO,8
274,Aparecida do Rio Negro,TO,26
275,Aparecida do Taboado,MS,13
276,Aperibé,RJ,21
277,Apiacá,ES,7
278,Apiacás,MT,13
279,Apiaí,SP,26
280,Apicum-Açu,MA,9
281,Apiúna,SC,25
282,Apodi,RN,21
283,Aporá,BA,4
284,Aporé,GO,8
285,Apuarema,BA,4
286,Apucarana,PR,18
287,Apuí,AM,2
288,Apuiarés,CE,5
289,Aquidabã,SE,25
290,Aquidauana,MS,13
291,Aquiraz,CE,5
292,Arabutã,SC,25
293,Araçagi,PB,16
294,Araçaí,MG,12
295,Aracaju,SE,25
296,Araçariguama,SP,26
297,Araçás,BA,4
298,Aracati,CE,5
299,Aracatu,BA,4
300,Araçatuba,SP,26
301,Araci,BA,4
302,Aracitaba,MG,12
303,Aracoiaba,CE,5
304,Araçoiaba,PE,16
305,Araçoiaba da Serra,SP,26
306,Aracruz,ES,7
307,Araçu,GO,8
308,Araçuaí,MG,12
309,Aragarças,GO,8
310,Aragoiânia,GO,8
311,Aragominas,TO,26
312,Araguacema,TO,26
313,Araguaçu,TO,26
314,Araguaiana,MT,13
315,Araguaína,TO,26
316,Araguainha,MT,13
317,Araguanã,TO,26
318,Araguanã,MA,9
319,Araguapaz,GO,8
320,Araguari,MG,12
321,Araguatins,TO,26
322,Araioses,MA,9
323,Aral Moreira,MS,13
324,Aramari,BA,4
325,Arambaré,RS,23
326,Arame,MA,9
327,Aramina,SP,26
328,Arandu,SP,26
329,Arantina,MG,12
330,Arapeí,SP,26
331,Arapiraca,AL,1
332,Arapoema,TO,26
333,Araponga,MG,12
334,Arapongas,PR,18
335,Araporã,MG,12
336,Arapoti,PR,18
337,Arapuá,MG,12
338,Arapuã,PR,18
339,Araputanga,MT,13
340,Araquari,SC,25
341,Arara,PB,16
342,Araranguá,SC,25
343,Araraquara,SP,26
344,Araras,SP,26
345,Ararendá,CE,5
346,Arari,MA,9
347,Araricá,RS,23
348,Araripe,CE,5
349,Araripina,PE,16
350,Araruama,RJ,21
351,Araruna,PB,16
352,Araruna,PR,18
353,Arataca,BA,4
354,Aratiba,RS,23
355,Aratuba,CE,5
356,Aratuípe,BA,4
357,Arauá,SE,25
358,Araucária,PR,18
359,Araújos,MG,12
360,Araxá,MG,12
361,Arceburgo,MG,12
362,Arco-Íris,SP,26
363,Arcos,MG,12
364,Arcoverde,PE,16
365,Areado,MG,12
366,Areal,RJ,21
367,Arealva,SP,26
368,Areia,PB,16
369,Areia Branca,RN,21
370,Areia Branca,SE,25
371,Areia de Baraúnas,PB,16
372,Areial,PB,16
373,Areias,SP,26
374,Areiópolis,SP,26
375,Arenápolis,MT,13
376,Arenópolis,GO,8
377,Arês,RN,21
378,Argirita,MG,12
379,Aricanduva,MG,12
380,Arinos,MG,12
381,Aripuanã,MT,13
382,Ariquemes,RO,21
383,Ariranha,SP,26
384,Ariranha do Ivaí,PR,18
385,Armação dos Búzios,RJ,21
386,Armazém,SC,25
387,Arneiroz,CE,5
388,Aroazes,PI,17
389,Aroeiras,PB,16
390,Aroeiras do Itaim,PI,17
391,Arraial,PI,17
392,Arraial do Cabo,RJ,21
393,Arraias,TO,26
394,Arroio do Meio,RS,23
395,Arroio do Padre,RS,23
396,Arroio do Sal,RS,23
397,Arroio do Tigre,RS,23
398,Arroio dos Ratos,RS,23
399,Arroio Grande,RS,23
400,Arroio Trinta,SC,25
401,Artur Nogueira,SP,26
402,Aruanã,GO,8
403,Arujá,SP,26
404,Arvoredo,SC,25
405,Arvorezinha,RS,23
406,Ascurra,SC,25
407,Aspásia,SP,26
408,Assaí,PR,18
409,Assaré,CE,5
410,Assis,SP,26
411,Assis Brasil,AC,1
412,Assis Chateaubriand,PR,18
413,Assunção,PB,16
414,Assunção do Piauí,PI,17
415,Astolfo Dutra,MG,12
416,Astorga,PR,18
417,Atalaia,AL,1
418,Atalaia,PR,18
419,Atalaia do Norte,AM,2
420,Atalanta,SC,25
421,Ataléia,MG,12
422,Atibaia,SP,26
423,Atílio Vivácqua,ES,7
424,Augustinópolis,TO,26
425,Augusto Corrêa,PA,13
426,Augusto de Lima,MG,12
427,Augusto Pestana,RS,23
428,Áurea,RS,23
429,Aurelino Leal,BA,4
430,Auriflama,SP,26
431,Aurilândia,GO,8
432,Aurora,CE,5
433,Aurora,SC,25
434,Aurora do Pará,PA,13
435,Aurora do Tocantins,TO,26
436,Autazes,AM,2
437,Avaí,SP,26
438,Avanhandava,SP,26
439,Avaré,SP,26
440,Aveiro,PA,13
441,Avelino Lopes,PI,17
442,Avelinópolis,GO,8
443,Axixá,MA,9
444,Axixá do Tocantins,TO,26
445,Babaçulândia,TO,26
446,Bacabal,MA,9
447,Bacabeira,MA,9
448,Bacuri,MA,9
449,Bacurituba,MA,9
450,Bady Bassitt,SP,26
451,Baependi,MG,12
452,Bagé,RS,23
453,Bagre,PA,13
454,Baía da Traição,PB,16
455,Baía Formosa,RN,21
456,Baianópolis,BA,4
457,Baião,PA,13
458,Baixa Grande,BA,4
459,Baixa Grande do Ribeiro,PI,17
460,Baixio,CE,5
461,Baixo Guandu,ES,7
462,Balbinos,SP,26
463,Baldim,MG,12
464,Baliza,GO,8
465,Balneário Arroio do Silva,SC,25
466,Balneário Barra do Sul,SC,25
467,Balneário Camboriú,SC,25
468,Balneário Gaivota,SC,25
469,Balneário Piçarras,SC,25
470,Balneário Pinhal,RS,23
471,Balneário Rincão,SC,25
472,Balsa Nova,PR,18
473,Bálsamo,SP,26
474,Balsas,MA,9
475,Bambuí,MG,12
476,Banabuiú,CE,5
477,Bananal,SP,26
478,Bananeiras,PB,16
479,Bandeira,MG,12
480,Bandeira do Sul,MG,12
481,Bandeirante,SC,25
482,Bandeirantes,PR,18
483,Bandeirantes,MS,13
484,Bandeirantes do Tocantins,TO,26
485,Bannach,PA,13
486,Banzaê,BA,4
487,Barão,RS,23
488,Barão de Antonina,SP,26
489,Barão de Cocais,MG,12
490,Barão de Cotegipe,RS,23
491,Barão de Grajaú,MA,9
492,Barão de Melgaço,MT,13
493,Barão de Monte Alto,MG,12
494,Barão do Triunfo,RS,23
495,Baraúna,RN,21
496,Baraúna,PB,16
497,Barbacena,MG,12
498,Barbalha,CE,5
499,Barbosa,SP,26
500,Barbosa Ferraz,PR,18
501,Barcarena,PA,13
502,Barcelona,RN,21
503,Barcelos,AM,2
504,Bariri,SP,26
505,Barra,BA,4
506,Barra Bonita,SP,26
507,Barra Bonita,SC,25
508,Barra D'Alcântara,PI,17
509,Barra da Estiva,BA,4
510,Barra de Guabiraba,PE,16
511,Barra de Santa Rosa,PB,16
512,Barra de Santana,PB,16
513,Barra de Santo Antônio,AL,1
514,Barra de São Francisco,ES,7
515,Barra de São Miguel,PB,16
516,Barra de São Miguel,AL,1
517,Barra do Bugres,MT,13
518,Barra do Chapéu,SP,26
519,Barra do Choça,BA,4
520,Barra do Corda,MA,9
521,Barra do Garças,MT,13
522,Barra do Guarita,RS,23
523,Barra do Jacaré,PR,18
524,Barra do Mendes,BA,4
525,Barra do Ouro,TO,26
526,Barra do Piraí,RJ,21
527,Barra do Quaraí,RS,23
528,Barra do Ribeiro,RS,23
529,Barra do Rio Azul,RS,23
530,Barra do Rocha,BA,4
531,Barra do Turvo,SP,26
532,Barra dos Coqueiros,SE,25
533,Barra Funda,RS,23
534,Barra Longa,MG,12
535,Barra Mansa,RJ,21
536,Barra Velha,SC,25
537,Barracão,PR,18
538,Barracão,RS,23
539,Barras,PI,17
540,Barreira,CE,5
541,Barreiras,BA,4
542,Barreiras do Piauí,PI,17
543,Barreirinha,AM,2
544,Barreirinhas,MA,9
545,Barreiros,PE,16
546,Barretos,SP,26
547,Barrinha,SP,26
548,Barro,CE,5
549,Barro Alto,BA,4
550,Barro Alto,GO,8
551,Barro Duro,PI,17
552,Barro Preto,BA,4
553,Barrocas,BA,4
554,Barrolândia,TO,26
555,Barroquinha,CE,5
556,Barros Cassal,RS,23
557,Barroso,MG,12
558,Barueri,SP,26
559,Bastos,SP,26
560,Bataguassu,MS,13
561,Batalha,PI,17
562,Batalha,AL,1
563,Batatais,SP,26
564,Batayporã,MS,13
565,Baturité,CE,5
566,Bauru,SP,26
567,Bayeux,PB,16
568,Bebedouro,SP,26
569,Beberibe,CE,5
570,Bela Cruz,CE,5
571,Bela Vista,MS,13
572,Bela Vista da Caroba,PR,18
573,Bela Vista de Goiás,GO,8
574,Bela Vista de Minas,MG,12
575,Bela Vista do Maranhão,MA,9
576,Bela Vista do Paraíso,PR,18
577,Bela Vista do Piauí,PI,17
578,Bela Vista do Toldo,SC,25
579,Belágua,MA,9
580,Belém,PA,13
581,Belém,PB,16
582,Belém,AL,1
583,Belém de Maria,PE,16
584,Belém do Brejo do Cruz,PB,16
585,Belém do Piauí,PI,17
586,Belém do São Francisco,PE,16
587,Belford Roxo,RJ,21
588,Belmiro Braga,MG,12
589,Belmonte,BA,4
590,Belmonte,SC,25
591,Belo Campo,BA,4
592,Belo Horizonte,MG,12
593,Belo Jardim,PE,16
594,Belo Monte,AL,1
595,Belo Oriente,MG,12
596,Belo Vale,MG,12
597,Belterra,PA,13
598,Beneditinos,PI,17
599,Benedito Leite,MA,9
600,Benedito Novo,SC,25
601,Benevides,PA,13
602,Benjamin Constant,AM,2
603,Benjamin Constant do Sul,RS,23
604,Bento de Abreu,SP,26
605,Bento Fernandes,RN,21
606,Bento Gonçalves,RS,23
607,Bequimão,MA,9
608,Berilo,MG,12
609,Berizal,MG,12
610,Bernardino Batista,PB,16
611,Bernardino de Campos,SP,26
612,Bernardo do Mearim,MA,9
613,Bernardo Sayão,TO,26
614,Bertioga,SP,26
615,Bertolínia,PI,17
616,Bertópolis,MG,12
617,Beruri,AM,2
618,Betânia,PE,16
619,Betânia do Piauí,PI,17
620,Betim,MG,12
621,Bezerros,PE,16
622,Bias Fortes,MG,12
623,Bicas,MG,12
624,Biguaçu,SC,25
625,Bilac,SP,26
626,Biquinhas,MG,12
627,Birigui,SP,26
628,Biritiba Mirim,SP,26
629,Biritinga,BA,4
630,Bituruna,PR,18
631,Blumenau,SC,25
632,Boa Esperança,MG,12
633,Boa Esperança,ES,7
634,Boa Esperança,PR,18
635,Boa Esperança do Iguaçu,PR,18
636,Boa Esperança do Sul,SP,26
637,Boa Hora,PI,17
638,Boa Nova,BA,4
639,Boa Ventura,PB,16
640,Boa Ventura de São Roque,PR,18
641,Boa Viagem,CE,5
642,Boa Vista,RR,23
643,Boa Vista,PB,16
644,Boa Vista da Aparecida,PR,18
645,Boa Vista das Missões,RS,23
646,Boa Vista do Buricá,RS,23
647,Boa Vista do Cadeado,RS,23
648,Boa Vista do Gurupi,MA,9
649,Boa Vista do Incra,RS,23
650,Boa Vista do Ramos,AM,2
651,Boa Vista do Sul,RS,23
652,Boa Vista do Tupim,BA,4
653,Boca da Mata,AL,1
654,Boca do Acre,AM,2
655,Bocaina,PI,17
656,Bocaina,SP,26
657,Bocaina de Minas,MG,12
658,Bocaina do Sul,SC,25
659,Bocaiúva,MG,12
660,Bocaiúva do Sul,PR,18
661,Bodó,RN,21
662,Bodocó,PE,16
663,Bodoquena,MS,13
664,Bofete,SP,26
665,Boituva,SP,26
666,Bom Conselho,PE,16
667,Bom Despacho,MG,12
668,Bom Jardim,MA,9
669,Bom Jardim,PE,16
670,Bom Jardim,RJ,21
671,Bom Jardim da Serra,SC,25
672,Bom Jardim de Goiás,GO,8
673,Bom Jardim de Minas,MG,12
674,Bom Jesus,PI,17
675,Bom Jesus,RN,21
676,Bom Jesus,PB,16
677,Bom Jesus,SC,25
678,Bom Jesus,RS,23
679,Bom Jesus da Lapa,BA,4
680,Bom Jesus da Penha,MG,12
681,Bom Jesus da Serra,BA,4
682,Bom Jesus das Selvas,MA,9
683,Bom Jesus de Goiás,GO,8
684,Bom Jesus do Amparo,MG,12
685,Bom Jesus do Araguaia,MT,13
686,Bom Jesus do Galho,MG,12
687,Bom Jesus do Itabapoana,RJ,21
688,Bom Jesus do Norte,ES,7
689,Bom Jesus do Oeste,SC,25
690,Bom Jesus do Sul,PR,18
691,Bom Jesus do Tocantins,PA,13
692,Bom Jesus do Tocantins,TO,26
693,Bom Jesus dos Perdões,SP,26
694,Bom Lugar,MA,9
695,Bom Princípio,RS,23
696,Bom Princípio do Piauí,PI,17
697,Bom Progresso,RS,23
698,Bom Repouso,MG,12
699,Bom Retiro,SC,25
700,Bom Retiro do Sul,RS,23
701,Bom Sucesso,PB,16
702,Bom Sucesso,MG,12
703,Bom Sucesso,PR,18
704,Bom Sucesso de Itararé,SP,26
705,Bom Sucesso do Sul,PR,18
706,Bombinhas,SC,25
707,Bonfim,RR,23
708,Bonfim,MG,12
709,Bonfim do Piauí,PI,17
710,Bonfinópolis,GO,8
711,Bonfinópolis de Minas,MG,12
712,Boninal,BA,4
713,Bonito,PA,13
714,Bonito,PE,16
715,Bonito,BA,4
716,Bonito,MS,13
717,Bonito de Minas,MG,12
718,Bonito de Santa Fé,PB,16
719,Bonópolis,GO,8
720,Boqueirão,PB,16
721,Boqueirão do Leão,RS,23
722,Boqueirão do Piauí,PI,17
723,Boquim,SE,25
724,Boquira,BA,4
725,Borá,SP,26
726,Boracéia,SP,26
727,Borba,AM,2
728,Borborema,PB,16
729,Borborema,SP,26
730,Borda da Mata,MG,12
731,Borebi,SP,26
732,Borrazópolis,PR,18
733,Bossoroca,RS,23
734,Botelhos,MG,12
735,Botucatu,SP,26
736,Botumirim,MG,12
737,Botuporã,BA,4
738,Botuverá,SC,25
739,Bozano,RS,23
740,Braço do Norte,SC,25
741,Braço do Trombudo,SC,25
742,Braga,RS,23
743,Bragança,PA,13
744,Bragança Paulista,SP,26
745,Braganey,PR,18
746,Branquinha,AL,1
747,Brás Pires,MG,12
748,Brasil Novo,PA,13
749,Brasilândia,MS,13
750,Brasilândia de Minas,MG,12
751,Brasilândia do Sul,PR,18
752,Brasilândia do Tocantins,TO,26
753,Brasiléia,AC,1
754,Brasileira,PI,17
755,Brasília,DF,6
756,Brasília de Minas,MG,12
757,Brasnorte,MT,13
758,Braúna,SP,26
759,Braúnas,MG,12
760,Brazabrantes,GO,8
761,Brazópolis,MG,12
762,Brejão,PE,16
763,Brejetuba,ES,7
764,Brejinho,RN,21
765,Brejinho,PE,16
766,Brejinho de Nazaré,TO,26
767,Brejo,MA,9
768,Brejo Alegre,SP,26
769,Brejo da Madre de Deus,PE,16
770,Brejo de Areia,MA,9
771,Brejo do Cruz,PB,16
772,Brejo do Piauí,PI,17
773,Brejo dos Santos,PB,16
774,Brejo Grande,SE,25
775,Brejo Grande do Araguaia,PA,13
776,Brejo Santo,CE,5
777,Brejões,BA,4
778,Brejolândia,BA,4
779,Breu Branco,PA,13
780,Breves,PA,13
781,Britânia,GO,8
782,Brochier,RS,23
783,Brodowski,SP,26
784,Brotas,SP,26
785,Brotas de Macaúbas,BA,4
786,Brumadinho,MG,12
787,Brumado,BA,4
788,Brunópolis,SC,25
789,Brusque,SC,25
790,Bueno Brandão,MG,12
791,Buenópolis,MG,12
792,Buenos Aires,PE,16
793,Buerarema,BA,4
794,Bugre,MG,12
795,Buíque,PE,16
796,Bujari,AC,1
797,Bujaru,PA,13
798,Buri,SP,26
799,Buritama,SP,26
800,Buriti,MA,9
801,Buriti Alegre,GO,8
802,Buriti Bravo,MA,9
803,Buriti de Goiás,GO,8
804,Buriti do Tocantins,TO,26
805,Buriti dos Lopes,PI,17
806,Buriti dos Montes,PI,17
807,Buriticupu,MA,9
808,Buritinópolis,GO,8
809,Buritirama,BA,4
810,Buritirana,MA,9
811,Buritis,RO,21
812,Buritis,MG,12
813,Buritizal,SP,26
814,Buritizeiro,MG,12
815,Butiá,RS,23
816,Caapiranga,AM,2
817,Caaporã,PB,16
818,Caarapó,MS,13
819,Caatiba,BA,4
820,Cabaceiras,PB,16
821,Cabaceiras do Paraguaçu,BA,4
822,Cabeceira Grande,MG,12
823,Cabeceiras,GO,8
824,Cabeceiras do Piauí,PI,17
825,Cabedelo,PB,16
826,Cabixi,RO,21
827,Cabo de Santo Agostinho,PE,16
828,Cabo Frio,RJ,21
829,Cabo Verde,MG,12
830,Cabrália Paulista,SP,26
831,Cabreúva,SP,26
832,Cabrobó,PE,16
833,Caçador,SC,25
834,Caçapava,SP,26
835,Caçapava do Sul,RS,23
836,Cacaulândia,RO,21
837,Cacequi,RS,23
838,Cáceres,MT,13
839,Cachoeira,BA,4
840,Cachoeira Alta,GO,8
841,Cachoeira da Prata,MG,12
842,Cachoeira de Goiás,GO,8
843,Cachoeira de Minas,MG,12
844,Cachoeira de Pajeú,MG,12
845,Cachoeira do Arari,PA,13
846,Cachoeira do Piriá,PA,13
847,Cachoeira do Sul,RS,23
848,Cachoeira dos Índios,PB,16
849,Cachoeira Dourada,MG,12
850,Cachoeira Dourada,GO,8
851,Cachoeira Grande,MA,9
852,Cachoeira Paulista,SP,26
853,Cachoeiras de Macacu,RJ,21
854,Cachoeirinha,TO,26
855,Cachoeirinha,PE,16
856,Cachoeirinha,RS,23
857,Cachoeiro de Itapemirim,ES,7
858,Cacimba de Areia,PB,16
859,Cacimba de Dentro,PB,16
860,Cacimbas,PB,16
861,Cacimbinhas,AL,1
862,Cacique Doble,RS,23
863,Cacoal,RO,21
864,Caconde,SP,26
865,Caçu,GO,8
866,Caculé,BA,4
867,Caém,BA,4
868,Caetanópolis,MG,12
869,Caetanos,BA,4
870,Caeté,MG,12
871,Caetés,PE,16
872,Caetité,BA,4
873,Cafarnaum,BA,4
874,Cafeara,PR,18
875,Cafelândia,SP,26
876,Cafelândia,PR,18
877,Cafezal do Sul,PR,18
878,Caiabu,SP,26
879,Caiana,MG,12
880,Caiapônia,GO,8
881,Caibaté,RS,23
882,Caibi,SC,25
883,Caiçara,PB,16
884,Caiçara,RS,23
885,Caiçara do Norte,RN,21
886,Caiçara do Rio do Vento,RN,21
887,Caicó,RN,21
888,Caieiras,SP,26
889,Cairu,BA,4
890,Caiuá,SP,26
891,Cajamar,SP,26
892,Cajapió,MA,9
893,Cajari,MA,9
894,Cajati,SP,26
895,Cajazeiras,PB,16
896,Cajazeiras do Piauí,PI,17
897,Cajazeirinhas,PB,16
898,Cajobi,SP,26
899,Cajueiro,AL,1
900,Cajueiro da Praia,PI,17
901,Cajuri,MG,12
902,Cajuru,SP,26
903,Calçado,PE,16
904,Calçoene,AP,4
905,Caldas,MG,12
906,Caldas Brandão,PB,16
907,Caldas Novas,GO,8
908,Caldazinha,GO,8
909,Caldeirão Grande,BA,4
910,Caldeirão Grande do Piauí,PI,17
911,Califórnia,PR,18
912,Calmon,SC,25
913,Calumbi,PE,16
914,Camacan,BA,4
915,Camaçari,BA,4
916,Camacho,MG,12
917,Camalaú,PB,16
918,Camamu,BA,4
919,Camanducaia,MG,12
920,Camapuã,MS,13
921,Camaquã,RS,23
922,Camaragibe,PE,16
923,Camargo,RS,23
924,Cambará,PR,18
925,Cambará do Sul,RS,23
926,Cambé,PR,18
927,Cambira,PR,18
928,Camboriú,SC,25
929,Cambuci,RJ,21
930,Cambuí,MG,12
931,Cambuquira,MG,12
932,Cametá,PA,13
933,Camocim,CE,5
934,Camocim de São Félix,PE,16
935,Campanário,MG,12
936,Campanha,MG,12
937,Campestre,AL,1
938,Campestre,MG,12
939,Campestre da Serra,RS,23
940,Campestre de Goiás,GO,8
941,Campestre do Maranhão,MA,9
942,Campina da Lagoa,PR,18
943,Campina das Missões,RS,23
944,Campina do Monte Alegre,SP,26
945,Campina do Simão,PR,18
946,Campina Grande,PB,16
947,Campina Grande do Sul,PR,18
948,Campina Verde,MG,12
949,Campinaçu,GO,8
950,Campinápolis,MT,13
951,Campinas,SP,26
952,Campinas do Piauí,PI,17
953,Campinas do Sul,RS,23
954,Campinorte,GO,8
955,Campo Alegre,AL,1
956,Campo Alegre,SC,25
957,Campo Alegre de Goiás,GO,8
958,Campo Alegre de Lourdes,BA,4
